index, AvgSSIM, MinSSIM
167, 0.999608, 0.993387
168, 0.999506, 0.992772
169, 0.999342, 0.99046
170, 0.999196, 0.989561
171, 0.999161, 0.98923
172, 0.999164, 0.99053
173, 0.999178, 0.99016
174, 0.999176, 0.991266
175, 0.999071, 0.991163
176, 0.998957, 0.99049
177, 0.998977, 0.990465
178, 0.999038, 0.990492
179, 0.999142, 0.991648
180, 0.999252, 0.992708
181, 0.999342, 0.994168
182, 0.999491, 0.99346
183, 0.999648, 0.990657
184, 0.999714, 0.988517
185, 0.999717, 0.986355
186, 0.999644, 0.986012
187, 0.99958, 0.985833
188, 0.999506, 0.986016
189, 0.999493, 0.986875
190, 0.999489, 0.988101
191, 0.999525, 0.990088
192, 0.999607, 0.992356
193, 0.999671, 0.994248
194, 0.999699, 0.994319
195, 0.999719, 0.994058
196, 0.999712, 0.994148
197, 0.999733, 0.994479
198, 0.999766, 0.994425
199, 0.999795, 0.994569
200, 0.99981, 0.995319
201, 0.999823, 0.995961
202, 0.999822, 0.995941
203, 0.999836, 0.996149
204, 0.999845, 0.995959
205, 0.999862, 0.995979
206, 0.999856, 0.996144
207, 0.999874, 0.996379
208, 0.999918, 0.996719
209, 0.999918, 0.996546
210, 0.99989, 0.996277
211, 0.999791, 0.99507
212, 0.999598, 0.9914
213, 0.999339, 0.988464
214, 0.999179, 0.988387
215, 0.999068, 0.988982
216, 0.998872, 0.987252
217, 0.998704, 0.987419
218, 0.998645, 0.987369
219, 0.998688, 0.987767
220, 0.998744, 0.988058
221, 0.998843, 0.987711
222, 0.998915, 0.987712
223, 0.999002, 0.988699
224, 0.998974, 0.98928
225, 0.999107, 0.990121
226, 0.999286, 0.990774
227, 0.999342, 0.990871
228, 0.999324, 0.989664
229, 0.99931, 0.989974
230, 0.999347, 0.990734
231, 0.999335, 0.991668
232, 0.999377, 0.992034
233, 0.999389, 0.992668
234, 0.999428, 0.993343
235, 0.999491, 0.993691
236, 0.999618, 0.994981
237, 0.999716, 0.996543
238, 0.999756, 0.997099
239, 0.999799, 0.997238
240, 0.999849, 0.997285
241, 0.99988, 0.997158
242, 0.999897, 0.997257
243, 0.999891, 0.997381
244, 0.999824, 0.997345
245, 0.999835, 0.997651
246, 0.999884, 0.99804
247, 0.999903, 0.998083
248, 0.9999, 0.997811
249, 0.999927, 0.998182
250, 0.999933, 0.998459
251, 0.999899, 0.998073
252, 0.999838, 0.997557
253, 0.999841, 0.997599
254, 0.999851, 0.997894
255, 0.999833, 0.997538
256, 0.999837, 0.99746
257, 0.999835, 0.997451
258, 0.999838, 0.997518
259, 0.999879, 0.997608
260, 0.999918, 0.997218
261, 0.999962, 0.997391
262, 0.999954, 0.996976
263, 0.999948, 0.996758
264, 0.99994, 0.996551
265, 0.999918, 0.997538
266, 0.999896, 0.997474
267, 0.999889, 0.997584
268, 0.999872, 0.99666
269, 0.999859, 0.996552
270, 0.999813, 0.996799
271, 0.999807, 0.997368
272, 0.999747, 0.996454
273, 0.999674, 0.996183
274, 0.99968, 0.995626
275, 0.999683, 0.995304
276, 0.999658, 0.995102
277, 0.999551, 0.993469
278, 0.999346, 0.99159
279, 0.999076, 0.990874
280, 0.998871, 0.990166
281, 0.998744, 0.989073
282, 0.998606, 0.988621
283, 0.998407, 0.987648
284, 0.998144, 0.985552
285, 0.997794, 0.982366
286, 0.997598, 0.979331
287, 0.997453, 0.977204
288, 0.997365, 0.97705
289, 0.9972, 0.977722
290, 0.997161, 0.978421
291, 0.997313, 0.978136
292, 0.997712, 0.979367
293, 0.998076, 0.981776
294, 0.998318, 0.98435
295, 0.998364, 0.98485
296, 0.998256, 0.984151
297, 0.997981, 0.982204
298, 0.997593, 0.977129
299, 0.997174, 0.973406
300, 0.996756, 0.968639
301, 0.996568, 0.964669
302, 0.996609, 0.961873
303, 0.99659, 0.958623
304, 0.996621, 0.956752
305, 0.996592, 0.956488
306, 0.9966, 0.957305
307, 0.99674, 0.958282
308, 0.996867, 0.958421
309, 0.997018, 0.957879
310, 0.997185, 0.958514
311, 0.997249, 0.959479
312, 0.99737, 0.960101
313, 0.997431, 0.961544
314, 0.997448, 0.962568
315, 0.997429, 0.966207
316, 0.997752, 0.968049
317, 0.998152, 0.976878
318, 0.998362, 0.981492
319, 0.998615, 0.980004
320, 0.998584, 0.975489
321, 0.998596, 0.971998
322, 0.998528, 0.970458
323, 0.998473, 0.970912
324, 0.998498, 0.972781
325, 0.998567, 0.974847
326, 0.998716, 0.976491
327, 0.998833, 0.979078
328, 0.999002, 0.980942
329, 0.99918, 0.983117
330, 0.999407, 0.98676
331, 0.999535, 0.988843
332, 0.999622, 0.990654
333, 0.999697, 0.992775
334, 0.999738, 0.994342
335, 0.999703, 0.99423
336, 0.999603, 0.991894
337, 0.999483, 0.990653
338, 0.999346, 0.989308
339, 0.999213, 0.98871
340, 0.999069, 0.988
341, 0.998794, 0.985717
342, 0.998481, 0.983736
343, 0.99813, 0.98154
344, 0.99776, 0.978591
345, 0.99773, 0.977695
346, 0.997884, 0.979641
347, 0.998041, 0.980021
348, 0.998282, 0.982696
349, 0.998634, 0.986356
350, 0.998966, 0.988921
351, 0.999237, 0.99076
352, 0.999401, 0.991225
353, 0.999482, 0.992028
354, 0.99947, 0.991546
355, 0.999526, 0.992696
356, 0.999575, 0.993217
357, 0.999632, 0.993609
358, 0.999733, 0.994724
359, 0.999773, 0.994337
360, 0.999725, 0.99326
361, 0.999577, 0.992032
362, 0.999152, 0.991484
363, 0.998618, 0.988185
364, 0.998307, 0.982197
365, 0.998113, 0.975506
366, 0.998015, 0.971666
367, 0.998047, 0.970478
368, 0.998161, 0.970718
369, 0.99837, 0.971201
370, 0.998514, 0.972639
371, 0.998712, 0.974172
372, 0.998883, 0.976658
373, 0.998982, 0.97948
374, 0.999047, 0.982137
375, 0.999182, 0.984944
376, 0.999248, 0.985988
377, 0.999188, 0.986095
378, 0.999098, 0.986267
379, 0.998944, 0.983649
380, 0.998788, 0.980597
381, 0.998452, 0.974773
382, 0.998451, 0.968686
383, 0.998466, 0.964051
384, 0.998712, 0.973068
385, 0.999022, 0.982107
386, 0.999181, 0.986071
387, 0.999268, 0.987934
388, 0.999342, 0.989904
389, 0.999472, 0.991846
390, 0.999587, 0.99392
391, 0.999638, 0.993954
392, 0.999663, 0.994064
393, 0.999683, 0.993968
394, 0.999728, 0.994078
395, 0.999731, 0.995013
396, 0.999642, 0.995082
397, 0.999387, 0.989878
398, 0.999064, 0.984269
