index, AvgSSIM, MinSSIM
233, 0.997121, 0.972417
234, 0.997263, 0.97355
235, 0.997308, 0.973742
236, 0.997401, 0.9738
237, 0.997527, 0.974276
238, 0.997614, 0.975738
239, 0.997638, 0.976061
240, 0.997559, 0.976457
241, 0.997638, 0.977684
242, 0.997727, 0.977959
243, 0.997886, 0.978348
244, 0.997925, 0.978703
245, 0.997932, 0.97861
246, 0.997932, 0.979279
247, 0.997932, 0.979476
248, 0.998006, 0.979143
249, 0.997937, 0.978606
250, 0.997934, 0.978718
251, 0.997896, 0.978814
252, 0.99791, 0.979624
253, 0.997974, 0.980106
254, 0.997876, 0.97975
255, 0.997914, 0.980603
256, 0.997823, 0.979454
257, 0.99768, 0.979284
258, 0.997736, 0.980485
259, 0.997765, 0.980074
260, 0.997799, 0.980029
261, 0.997947, 0.981436
262, 0.997785, 0.979877
263, 0.997934, 0.981556
264, 0.998152, 0.983854
265, 0.998416, 0.985399
266, 0.998524, 0.98679
267, 0.998492, 0.986887
268, 0.998455, 0.986668
269, 0.99831, 0.985344
270, 0.998201, 0.983244
271, 0.998105, 0.981441
272, 0.997917, 0.979833
273, 0.997774, 0.9781
274, 0.997744, 0.97596
275, 0.997714, 0.973442
276, 0.997564, 0.970667
277, 0.996993, 0.966641
278, 0.996183, 0.962258
279, 0.995468, 0.958752
280, 0.994924, 0.955284
281, 0.994491, 0.952741
282, 0.99415, 0.951292
283, 0.993803, 0.949397
284, 0.99359, 0.951695
285, 0.993163, 0.951817
286, 0.992902, 0.952133
287, 0.992654, 0.952373
288, 0.992419, 0.952044
289, 0.991971, 0.950318
290, 0.991668, 0.947746
291, 0.991671, 0.946702
292, 0.992221, 0.949592
293, 0.99288, 0.953187
294, 0.993286, 0.954054
295, 0.993358, 0.955697
296, 0.9932, 0.957048
297, 0.992723, 0.955148
298, 0.991911, 0.951788
299, 0.991112, 0.950257
300, 0.990333, 0.945096
301, 0.989897, 0.941666
302, 0.98971, 0.938831
303, 0.989461, 0.93587
304, 0.989322, 0.933499
305, 0.989179, 0.931516
306, 0.989089, 0.929754
307, 0.989131, 0.928217
308, 0.989227, 0.927833
309, 0.989419, 0.927283
310, 0.989635, 0.926614
311, 0.989691, 0.925546
312, 0.989739, 0.9248
313, 0.989673, 0.924387
314, 0.989559, 0.925112
315, 0.989412, 0.925485
316, 0.989689, 0.928237
317, 0.990215, 0.935901
318, 0.990673, 0.944454
319, 0.991414, 0.952871
320, 0.99154, 0.953924
321, 0.991587, 0.951449
322, 0.991275, 0.946841
323, 0.990948, 0.944843
324, 0.990729, 0.942361
325, 0.990638, 0.941867
326, 0.990754, 0.94337
327, 0.990929, 0.945133
328, 0.991363, 0.948047
329, 0.991893, 0.951335
330, 0.992671, 0.95283
331, 0.993325, 0.955414
332, 0.993962, 0.955353
333, 0.994635, 0.957429
334, 0.995137, 0.963252
335, 0.995696, 0.964343
336, 0.996363, 0.96575
337, 0.99667, 0.966451
338, 0.996943, 0.967077
339, 0.997245, 0.967396
340, 0.997551, 0.966769
341, 0.997871, 0.968278
342, 0.998146, 0.970001
343, 0.998246, 0.970455
344, 0.998165, 0.971632
345, 0.998045, 0.971467
346, 0.998002, 0.970808
347, 0.997941, 0.970012
348, 0.997806, 0.968928
349, 0.997663, 0.966647
350, 0.99736, 0.964733
351, 0.997233, 0.964527
352, 0.996976, 0.963296
353, 0.996727, 0.961686
354, 0.996642, 0.96017
355, 0.99652, 0.959315
356, 0.996315, 0.958302
357, 0.996014, 0.955212
358, 0.995741, 0.952291
359, 0.995242, 0.948596
360, 0.994618, 0.946437
361, 0.993812, 0.943816
362, 0.992542, 0.94201
363, 0.991324, 0.937441
364, 0.990556, 0.937672
365, 0.990091, 0.939881
366, 0.990011, 0.939853
367, 0.990178, 0.933367
368, 0.990532, 0.928474
369, 0.990975, 0.927322
370, 0.991322, 0.926568
371, 0.99169, 0.925636
372, 0.991966, 0.924878
373, 0.991976, 0.924917
374, 0.992035, 0.925172
375, 0.992517, 0.929132
376, 0.992613, 0.929989
377, 0.992358, 0.930112
378, 0.991893, 0.930339
379, 0.99126, 0.9266
380, 0.99051, 0.929952
381, 0.989536, 0.933595
382, 0.989316, 0.934131
383, 0.989331, 0.931187
384, 0.989784, 0.933991
385, 0.990458, 0.939458
386, 0.990917, 0.938044
387, 0.991174, 0.93805
388, 0.991376, 0.938025
389, 0.991784, 0.938384
390, 0.99221, 0.940236
391, 0.992396, 0.940788
392, 0.992526, 0.941658
393, 0.992572, 0.941254
394, 0.992998, 0.942896
395, 0.993674, 0.945061
396, 0.994323, 0.947786
397, 0.994988, 0.948261
398, 0.995429, 0.949075
