index, AvgSSIM, MinSSIM
237, 0.999326, 0.990823
238, 0.999397, 0.992134
239, 0.999473, 0.993441
240, 0.999553, 0.994935
241, 0.999627, 0.995551
242, 0.999673, 0.995785
243, 0.999657, 0.995251
244, 0.999539, 0.994241
245, 0.999548, 0.994386
246, 0.999617, 0.994828
247, 0.999643, 0.995034
248, 0.999641, 0.995246
249, 0.999683, 0.995734
250, 0.9997, 0.996045
251, 0.99963, 0.995393
252, 0.999528, 0.994089
253, 0.99954, 0.994248
254, 0.999553, 0.994819
255, 0.999547, 0.99449
256, 0.99955, 0.994035
257, 0.999521, 0.993879
258, 0.999524, 0.993832
259, 0.999604, 0.995305
260, 0.999684, 0.99637
261, 0.999803, 0.996981
262, 0.99979, 0.995931
263, 0.999792, 0.995077
264, 0.99977, 0.994825
265, 0.999754, 0.99598
266, 0.999728, 0.995951
267, 0.999707, 0.995506
268, 0.999683, 0.995616
269, 0.999655, 0.99586
270, 0.999574, 0.995358
271, 0.999548, 0.99466
272, 0.999443, 0.993616
273, 0.999354, 0.992121
274, 0.999383, 0.99175
275, 0.999415, 0.99259
276, 0.999413, 0.993817
277, 0.999289, 0.99199
278, 0.999075, 0.98879
279, 0.998808, 0.985572
280, 0.998576, 0.983867
281, 0.998401, 0.982847
282, 0.998257, 0.982429
283, 0.998081, 0.983608
284, 0.997876, 0.983268
285, 0.997556, 0.979634
286, 0.99737, 0.975986
287, 0.997213, 0.973907
288, 0.997091, 0.97407
289, 0.996865, 0.974481
290, 0.996739, 0.975221
291, 0.996823, 0.977637
292, 0.997185, 0.978794
293, 0.997567, 0.980738
294, 0.997828, 0.981804
295, 0.99788, 0.982503
296, 0.997749, 0.981951
297, 0.997418, 0.981141
298, 0.996939, 0.974269
299, 0.996418, 0.969088
300, 0.995874, 0.96583
301, 0.995559, 0.960986
302, 0.995483, 0.956605
303, 0.995343, 0.953114
304, 0.995284, 0.951075
305, 0.995195, 0.949024
306, 0.995147, 0.947868
307, 0.99523, 0.947663
308, 0.995319, 0.947863
309, 0.995442, 0.947943
310, 0.995592, 0.947881
311, 0.995624, 0.946752
312, 0.995724, 0.946648
313, 0.995772, 0.946651
314, 0.995787, 0.947763
315, 0.995781, 0.948871
316, 0.996134, 0.951376
317, 0.996608, 0.958979
318, 0.99693, 0.967729
319, 0.997354, 0.9745
320, 0.99739, 0.97192
321, 0.997414, 0.967541
322, 0.997276, 0.964207
323, 0.997132, 0.963314
324, 0.997085, 0.964733
325, 0.997112, 0.965992
326, 0.997237, 0.967366
327, 0.997361, 0.969784
328, 0.997602, 0.971133
329, 0.997902, 0.973109
330, 0.998321, 0.97757
331, 0.998623, 0.980057
332, 0.998886, 0.983425
333, 0.999155, 0.986682
334, 0.999319, 0.988776
335, 0.999483, 0.990752
336, 0.999618, 0.993272
337, 0.999645, 0.995001
338, 0.999625, 0.995504
339, 0.999575, 0.994352
340, 0.999513, 0.993524
341, 0.999366, 0.991648
342, 0.999185, 0.990083
343, 0.998937, 0.98792
344, 0.998638, 0.985429
345, 0.998563, 0.985566
346, 0.998622, 0.985555
347, 0.998689, 0.984758
348, 0.998815, 0.986527
349, 0.999024, 0.989495
350, 0.999198, 0.991327
351, 0.999375, 0.993142
352, 0.999448, 0.994018
353, 0.99945, 0.993986
354, 0.999413, 0.993723
355, 0.999432, 0.993543
356, 0.99942, 0.993489
357, 0.999402, 0.992862
358, 0.999436, 0.991695
359, 0.999377, 0.990122
360, 0.999217, 0.988031
361, 0.998962, 0.986401
362, 0.99839, 0.985364
363, 0.997714, 0.981601
364, 0.99727, 0.978284
365, 0.996977, 0.972254
366, 0.996839, 0.965315
367, 0.996835, 0.961115
368, 0.99695, 0.958615
369, 0.997168, 0.958108
370, 0.997321, 0.957298
371, 0.997528, 0.956601
372, 0.997707, 0.957378
373, 0.997769, 0.959133
374, 0.997827, 0.961101
375, 0.998041, 0.964615
376, 0.998114, 0.965924
377, 0.998011, 0.966104
378, 0.997854, 0.967492
379, 0.997621, 0.964278
380, 0.997382, 0.967893
381, 0.99694, 0.966818
382, 0.996927, 0.963189
383, 0.996976, 0.957374
384, 0.997312, 0.964281
385, 0.997767, 0.972682
386, 0.998028, 0.977357
387, 0.998164, 0.978164
388, 0.998264, 0.978828
389, 0.99847, 0.982668
390, 0.998674, 0.986176
391, 0.998755, 0.987799
392, 0.998802, 0.988525
393, 0.998813, 0.987853
394, 0.998956, 0.988837
395, 0.999162, 0.989923
396, 0.999296, 0.9905
397, 0.999303, 0.990971
398, 0.999183, 0.990576
