index, AvgSSIM, MinSSIM
132, 0.999511, 0.987891
133, 0.999602, 0.9912
134, 0.999693, 0.992567
135, 0.999788, 0.994186
136, 0.999844, 0.996187
137, 0.999831, 0.997318
138, 0.999771, 0.99693
139, 0.999701, 0.995688
140, 0.999663, 0.995263
141, 0.999548, 0.994714
142, 0.999505, 0.994828
143, 0.999536, 0.995169
144, 0.999481, 0.994942
145, 0.999363, 0.989201
146, 0.999229, 0.984889
147, 0.999344, 0.987826
148, 0.999508, 0.991398
149, 0.999576, 0.99279
150, 0.999688, 0.99528
151, 0.999786, 0.997154
152, 0.999837, 0.997794
153, 0.999859, 0.997898
154, 0.999865, 0.998079
155, 0.999828, 0.997514
156, 0.999747, 0.996847
157, 0.999656, 0.995548
158, 0.999649, 0.99515
159, 0.999713, 0.995414
160, 0.999686, 0.994926
161, 0.999705, 0.995152
162, 0.999778, 0.996029
163, 0.999851, 0.996717
164, 0.999836, 0.996185
165, 0.999815, 0.996046
166, 0.999782, 0.994836
167, 0.999703, 0.995243
168, 0.99964, 0.994768
169, 0.999518, 0.992994
170, 0.999406, 0.992444
171, 0.999397, 0.992267
172, 0.999414, 0.992953
173, 0.999435, 0.993102
174, 0.999441, 0.99411
175, 0.999361, 0.994256
176, 0.99928, 0.993886
177, 0.999309, 0.993878
178, 0.999358, 0.993091
179, 0.999444, 0.993693
180, 0.999535, 0.993602
181, 0.999593, 0.992315
182, 0.999689, 0.990396
183, 0.999747, 0.986727
184, 0.999733, 0.986311
185, 0.99968, 0.985815
186, 0.999635, 0.98677
187, 0.999607, 0.987751
188, 0.99958, 0.988783
189, 0.999611, 0.990124
190, 0.999644, 0.991674
191, 0.999687, 0.993572
192, 0.999756, 0.994802
193, 0.999804, 0.995063
194, 0.999825, 0.995641
195, 0.999849, 0.995899
196, 0.999846, 0.995447
197, 0.999861, 0.995912
198, 0.999886, 0.996416
199, 0.999894, 0.996389
200, 0.999894, 0.996919
201, 0.999903, 0.997308
202, 0.999898, 0.997299
203, 0.999911, 0.997357
204, 0.999921, 0.997154
205, 0.999935, 0.997233
206, 0.999929, 0.99737
207, 0.99994, 0.997665
208, 0.999969, 0.997875
209, 0.999972, 0.997937
210, 0.999958, 0.997774
211, 0.999906, 0.996725
212, 0.999769, 0.993857
213, 0.999579, 0.991678
214, 0.999472, 0.991476
215, 0.999414, 0.992016
216, 0.999287, 0.990966
217, 0.999187, 0.991717
218, 0.999173, 0.991176
219, 0.999232, 0.99193
220, 0.999288, 0.992644
221, 0.999363, 0.992277
222, 0.999414, 0.992676
223, 0.999479, 0.993651
224, 0.999456, 0.994016
225, 0.999541, 0.994796
226, 0.999656, 0.995408
227, 0.999692, 0.995236
228, 0.999676, 0.994587
229, 0.999663, 0.993971
230, 0.999683, 0.994804
231, 0.999666, 0.99552
232, 0.999686, 0.995892
233, 0.999681, 0.996199
234, 0.999702, 0.996656
235, 0.99975, 0.99703
236, 0.999837, 0.997647
237, 0.999893, 0.997668
238, 0.999915, 0.997824
239, 0.999932, 0.997741
240, 0.999951, 0.99782
241, 0.999958, 0.997818
242, 0.999961, 0.997703
243, 0.999958, 0.997767
244, 0.999937, 0.99757
245, 0.999946, 0.99793
246, 0.999966, 0.998206
247, 0.999976, 0.998482
248, 0.999972, 0.998366
249, 0.999983, 0.998421
250, 0.999982, 0.998312
251, 0.99997, 0.998453
252, 0.999944, 0.998251
253, 0.999943, 0.997785
254, 0.999944, 0.997853
255, 0.999928, 0.998152
256, 0.999934, 0.998629
257, 0.999938, 0.998704
258, 0.999943, 0.998737
259, 0.999958, 0.99812
260, 0.999969, 0.997886
261, 0.999976, 0.998188
262, 0.999969, 0.997497
263, 0.999965, 0.997474
264, 0.999965, 0.997294
265, 0.999957, 0.996573
266, 0.999943, 0.99599
267, 0.999929, 0.996131
268, 0.999914, 0.994978
269, 0.999907, 0.994936
270, 0.99988, 0.995452
271, 0.999882, 0.996395
272, 0.99983, 0.996051
273, 0.999765, 0.995592
274, 0.999762, 0.995785
275, 0.999758, 0.995678
276, 0.999725, 0.995662
277, 0.999627, 0.993828
278, 0.999427, 0.992548
279, 0.999155, 0.991665
280, 0.998965, 0.991075
281, 0.998866, 0.9901
282, 0.998735, 0.988616
283, 0.998544, 0.986215
284, 0.9983, 0.984636
285, 0.997988, 0.982573
286, 0.997837, 0.980456
287, 0.997746, 0.978852
288, 0.997717, 0.978744
289, 0.997625, 0.979247
290, 0.997653, 0.979831
291, 0.997846, 0.979703
292, 0.998244, 0.981587
293, 0.99858, 0.98447
294, 0.998803, 0.986054
295, 0.998864, 0.986768
296, 0.998801, 0.986217
297, 0.998612, 0.986401
298, 0.998338, 0.983461
299, 0.998048, 0.979828
300, 0.997765, 0.976975
301, 0.997687, 0.974621
302, 0.997802, 0.973888
303, 0.997855, 0.97271
304, 0.99794, 0.973294
305, 0.997947, 0.972991
306, 0.997976, 0.973592
307, 0.998115, 0.975022
308, 0.998237, 0.976068
309, 0.998375, 0.976316
310, 0.998525, 0.977486
311, 0.998587, 0.978182
312, 0.998691, 0.979624
313, 0.998741, 0.980669
314, 0.998739, 0.981171
315, 0.9987, 0.981533
316, 0.998932, 0.985414
317, 0.999197, 0.988557
318, 0.999282, 0.988324
319, 0.999399, 0.986463
320, 0.999363, 0.982711
321, 0.999364, 0.980458
322, 0.999334, 0.981003
323, 0.999332, 0.981929
324, 0.999374, 0.98467
325, 0.999433, 0.986386
326, 0.999543, 0.988459
327, 0.999624, 0.990163
328, 0.999708, 0.991841
329, 0.99977, 0.993033
330, 0.999828, 0.994915
331, 0.999818, 0.995995
332, 0.999768, 0.994571
333, 0.999709, 0.992481
334, 0.999681, 0.992367
335, 0.999531, 0.989686
336, 0.999291, 0.986598
337, 0.999104, 0.985764
338, 0.99892, 0.985107
339, 0.998778, 0.985761
340, 0.998635, 0.985323
341, 0.998354, 0.983711
342, 0.998046, 0.982214
343, 0.997733, 0.97971
344, 0.997442, 0.976874
345, 0.997525, 0.976851
346, 0.997785, 0.979221
347, 0.998027, 0.98126
348, 0.998342, 0.983634
349, 0.998745, 0.987371
350, 0.999115, 0.990618
351, 0.999387, 0.992256
352, 0.99956, 0.993597
353, 0.999652, 0.994283
354, 0.999655, 0.994049
355, 0.999707, 0.993776
356, 0.999756, 0.993646
357, 0.999802, 0.993938
358, 0.999855, 0.994936
359, 0.999854, 0.995812
360, 0.99978, 0.995165
361, 0.999594, 0.994004
362, 0.999145, 0.992317
363, 0.998664, 0.987247
364, 0.998471, 0.981373
365, 0.998394, 0.977043
366, 0.998367, 0.97468
367, 0.998462, 0.977002
368, 0.998609, 0.981194
369, 0.998838, 0.983571
370, 0.998996, 0.985895
371, 0.999194, 0.987558
372, 0.999349, 0.989526
373, 0.999449, 0.991465
374, 0.999499, 0.991706
375, 0.999586, 0.993138
376, 0.999638, 0.993422
377, 0.999591, 0.992185
378, 0.999521, 0.990877
379, 0.999393, 0.988253
380, 0.999269, 0.985915
381, 0.999004, 0.976741
382, 0.99902, 0.973208
383, 0.999066, 0.972912
384, 0.99929, 0.981415
385, 0.99953, 0.990536
386, 0.999637, 0.993469
387, 0.999694, 0.994633
388, 0.99974, 0.995206
389, 0.999807, 0.99577
390, 0.999846, 0.995969
391, 0.999861, 0.995944
392, 0.999861, 0.996079
393, 0.999873, 0.995798
394, 0.999859, 0.99608
395, 0.999746, 0.996046
396, 0.999541, 0.992774
397, 0.999187, 0.987407
398, 0.998827, 0.981194
