index, AvgSSIM, MinSSIM
249, 0.997396, 0.969279
250, 0.997491, 0.968104
251, 0.997647, 0.969971
252, 0.997643, 0.970386
253, 0.997627, 0.969409
254, 0.997502, 0.968429
255, 0.99739, 0.96931
256, 0.997228, 0.971207
257, 0.996906, 0.969367
258, 0.996782, 0.967572
259, 0.996478, 0.967223
260, 0.996146, 0.966901
261, 0.996025, 0.96652
262, 0.996093, 0.967331
263, 0.996119, 0.968066
264, 0.995983, 0.967159
265, 0.995712, 0.965594
266, 0.995323, 0.962408
267, 0.994963, 0.959694
268, 0.994853, 0.958088
269, 0.994699, 0.95533
270, 0.994397, 0.95208
271, 0.994338, 0.951752
272, 0.994188, 0.95092
273, 0.994182, 0.949893
274, 0.994132, 0.946419
275, 0.994016, 0.944761
276, 0.993798, 0.945114
277, 0.993536, 0.944985
278, 0.993253, 0.944839
279, 0.993094, 0.945499
280, 0.992817, 0.94628
281, 0.992412, 0.944019
282, 0.992506, 0.945735
283, 0.992962, 0.947813
284, 0.993151, 0.947709
285, 0.993265, 0.945999
286, 0.99322, 0.943926
287, 0.993336, 0.944641
288, 0.993817, 0.947133
289, 0.994305, 0.94968
290, 0.994634, 0.95511
291, 0.994818, 0.954905
292, 0.994782, 0.951406
293, 0.994942, 0.950712
294, 0.995151, 0.952278
295, 0.995329, 0.955247
296, 0.995434, 0.956027
297, 0.995496, 0.956274
298, 0.995693, 0.958257
299, 0.995802, 0.959384
300, 0.995655, 0.957694
301, 0.995444, 0.953552
302, 0.995414, 0.950307
303, 0.995321, 0.950564
304, 0.994785, 0.945384
305, 0.994345, 0.940495
306, 0.993662, 0.93588
307, 0.992748, 0.92957
308, 0.992091, 0.924789
309, 0.991601, 0.923247
310, 0.99135, 0.922166
311, 0.991188, 0.921169
312, 0.991092, 0.919198
313, 0.99097, 0.918212
314, 0.990709, 0.914025
315, 0.990399, 0.911247
316, 0.990364, 0.910618
317, 0.990311, 0.909505
318, 0.990082, 0.908794
319, 0.989624, 0.90586
320, 0.989077, 0.901914
321, 0.988646, 0.898246
322, 0.988373, 0.896089
323, 0.988191, 0.893453
324, 0.988023, 0.891383
325, 0.98811, 0.894792
326, 0.988256, 0.896457
327, 0.988175, 0.895836
328, 0.988084, 0.893229
329, 0.988002, 0.889204
330, 0.988127, 0.889636
331, 0.988034, 0.886445
332, 0.988048, 0.882877
333, 0.988199, 0.88079
334, 0.98826, 0.878666
335, 0.988318, 0.877314
336, 0.988143, 0.875247
337, 0.987849, 0.871725
338, 0.987629, 0.869519
339, 0.987617, 0.869336
340, 0.98773, 0.869476
341, 0.98779, 0.871575
342, 0.987655, 0.873342
343, 0.987594, 0.875355
344, 0.987837, 0.877531
345, 0.987901, 0.87865
346, 0.987789, 0.87897
347, 0.987806, 0.880254
348, 0.987865, 0.882768
349, 0.98777, 0.884201
350, 0.98786, 0.884563
351, 0.987934, 0.885099
352, 0.988005, 0.886819
353, 0.988276, 0.889553
354, 0.988627, 0.893389
355, 0.988661, 0.892632
356, 0.988774, 0.895536
357, 0.988849, 0.895866
358, 0.988768, 0.891602
359, 0.988758, 0.890283
360, 0.988733, 0.88823
361, 0.988914, 0.888643
362, 0.99002, 0.892609
363, 0.991465, 0.900753
364, 0.993041, 0.915762
365, 0.994158, 0.927279
366, 0.994939, 0.934704
367, 0.995652, 0.93712
368, 0.996061, 0.944787
369, 0.996326, 0.946391
370, 0.99662, 0.951856
371, 0.996879, 0.958172
372, 0.997037, 0.962519
373, 0.997142, 0.966882
374, 0.99731, 0.970338
375, 0.9975, 0.969019
376, 0.997538, 0.968307
377, 0.997444, 0.96796
378, 0.997551, 0.967782
379, 0.997286, 0.967757
380, 0.996979, 0.967095
381, 0.997005, 0.964828
382, 0.997055, 0.964091
383, 0.996877, 0.962468
384, 0.996793, 0.960799
385, 0.996941, 0.961758
386, 0.997147, 0.96298
387, 0.997058, 0.960565
388, 0.996909, 0.959447
389, 0.99676, 0.956938
390, 0.996406, 0.953753
391, 0.99615, 0.955074
392, 0.99586, 0.954713
393, 0.995241, 0.951668
394, 0.994644, 0.953177
395, 0.994412, 0.952063
396, 0.994404, 0.947912
397, 0.994326, 0.943851
398, 0.994435, 0.94332
