index, AvgSSIM, MinSSIM
0, 0.997946, 0.982121
1, 0.994415, 0.955134
2, 0.991453, 0.933547
3, 0.989339, 0.920319
4, 0.988135, 0.911693
5, 0.987345, 0.906582
6, 0.986806, 0.902792
7, 0.986696, 0.904144
8, 0.986853, 0.906771
9, 0.986889, 0.907227
10, 0.986796, 0.907382
11, 0.986666, 0.905892
12, 0.986682, 0.903896
13, 0.98679, 0.904649
14, 0.986786, 0.904156
15, 0.987056, 0.906009
16, 0.987367, 0.90811
17, 0.987696, 0.90822
18, 0.987403, 0.905069
19, 0.987503, 0.902496
20, 0.98744, 0.902325
21, 0.98731, 0.902523
22, 0.986803, 0.896428
23, 0.986734, 0.893651
24, 0.9868, 0.893539
25, 0.986918, 0.896038
26, 0.987279, 0.901369
27, 0.987379, 0.905744
28, 0.988023, 0.913376
29, 0.988766, 0.920755
30, 0.989349, 0.926012
31, 0.989875, 0.930319
32, 0.990115, 0.928014
33, 0.990244, 0.925052
34, 0.989992, 0.921799
35, 0.989812, 0.918469
36, 0.989663, 0.916172
37, 0.989317, 0.910539
38, 0.988878, 0.903907
39, 0.988714, 0.900176
40, 0.988528, 0.898049
41, 0.988353, 0.896143
42, 0.988679, 0.896559
43, 0.989131, 0.896507
44, 0.989117, 0.896272
45, 0.989107, 0.897158
46, 0.989358, 0.898138
47, 0.989652, 0.89897
48, 0.989668, 0.89592
49, 0.989738, 0.894173
50, 0.989829, 0.894277
51, 0.989669, 0.892333
52, 0.989854, 0.891139
53, 0.99051, 0.894074
54, 0.99103, 0.896919
55, 0.991279, 0.901168
56, 0.991614, 0.906464
57, 0.991549, 0.909558
58, 0.991471, 0.910816
59, 0.991505, 0.912413
60, 0.991515, 0.912147
61, 0.991594, 0.91431
62, 0.99164, 0.915618
63, 0.991448, 0.915698
64, 0.991572, 0.914786
65, 0.99135, 0.913571
66, 0.991169, 0.913195
67, 0.990999, 0.912307
68, 0.990853, 0.913734
69, 0.990738, 0.913154
70, 0.9906, 0.910736
71, 0.990584, 0.908226
72, 0.990871, 0.907731
73, 0.991435, 0.909857
74, 0.991744, 0.911004
75, 0.991828, 0.913466
76, 0.992253, 0.918231
77, 0.992254, 0.918664
78, 0.991911, 0.920145
79, 0.991754, 0.923436
80, 0.991855, 0.927215
81, 0.992046, 0.94083
82, 0.992412, 0.94233
83, 0.993433, 0.94761
84, 0.994179, 0.952066
85, 0.994655, 0.954654
86, 0.99474, 0.952473
87, 0.99471, 0.948275
88, 0.994481, 0.946769
89, 0.994331, 0.944231
90, 0.994113, 0.943303
91, 0.994063, 0.944569
92, 0.994105, 0.945761
93, 0.994551, 0.947919
94, 0.99495, 0.950544
95, 0.995386, 0.952547
96, 0.995679, 0.951246
97, 0.996002, 0.952121
98, 0.996158, 0.953511
99, 0.996202, 0.955103
100, 0.9962, 0.954327
101, 0.996234, 0.955439
102, 0.996364, 0.956592
103, 0.996348, 0.957413
104, 0.996416, 0.958439
105, 0.996543, 0.960406
106, 0.996605, 0.95987
107, 0.996444, 0.958123
108, 0.996231, 0.957013
109, 0.996104, 0.957817
110, 0.996089, 0.959806
111, 0.996204, 0.964178
112, 0.996325, 0.966073
113, 0.996242, 0.966681
114, 0.996167, 0.968387
115, 0.996364, 0.971597
116, 0.996385, 0.971027
117, 0.996267, 0.969056
118, 0.996181, 0.96541
119, 0.996126, 0.962312
120, 0.99595, 0.958395
121, 0.995893, 0.957629
122, 0.995499, 0.955043
123, 0.995105, 0.954123
124, 0.994747, 0.952602
125, 0.994427, 0.94681
126, 0.994095, 0.941964
127, 0.993768, 0.938731
128, 0.993554, 0.935398
129, 0.993426, 0.932808
130, 0.993408, 0.933575
131, 0.993319, 0.940988
132, 0.993323, 0.941902
133, 0.993286, 0.942957
134, 0.993468, 0.943755
135, 0.993699, 0.947909
136, 0.99385, 0.950506
137, 0.994062, 0.952024
138, 0.994027, 0.950908
139, 0.993979, 0.949644
140, 0.994124, 0.948706
141, 0.994345, 0.949349
142, 0.994575, 0.949798
143, 0.994673, 0.951484
144, 0.994626, 0.953933
145, 0.99466, 0.954594
146, 0.994774, 0.953215
147, 0.994851, 0.953319
148, 0.994908, 0.953061
149, 0.995147, 0.955944
150, 0.995484, 0.957184
151, 0.995649, 0.959857
152, 0.995695, 0.961274
153, 0.995793, 0.962097
154, 0.995956, 0.962792
155, 0.995954, 0.960982
156, 0.995732, 0.958174
157, 0.995617, 0.957993
158, 0.995426, 0.955351
159, 0.995457, 0.952999
160, 0.995499, 0.951612
161, 0.995489, 0.95029
162, 0.995405, 0.948332
163, 0.995492, 0.946909
164, 0.99543, 0.945976
165, 0.995524, 0.946514
166, 0.995519, 0.946083
167, 0.995579, 0.946658
168, 0.995637, 0.947957
169, 0.995629, 0.94793
170, 0.995576, 0.947067
171, 0.995492, 0.946722
172, 0.995424, 0.946774
173, 0.995415, 0.946763
174, 0.995347, 0.945612
175, 0.99511, 0.943701
176, 0.994709, 0.941934
177, 0.994352, 0.939692
178, 0.99415, 0.938145
179, 0.993952, 0.937747
180, 0.993839, 0.93793
181, 0.993791, 0.938781
182, 0.993725, 0.93937
183, 0.993631, 0.940139
184, 0.99364, 0.941203
185, 0.993687, 0.94207
186, 0.993691, 0.942092
187, 0.993769, 0.942682
188, 0.993852, 0.943271
189, 0.993787, 0.942483
190, 0.993627, 0.941857
191, 0.993615, 0.942004
192, 0.993569, 0.941611
193, 0.993555, 0.941852
194, 0.993556, 0.942123
195, 0.993593, 0.942108
196, 0.993694, 0.943106
197, 0.993841, 0.945192
198, 0.994012, 0.946983
199, 0.994095, 0.94761
200, 0.994147, 0.947504
201, 0.994167, 0.947428
202, 0.994179, 0.947412
203, 0.994205, 0.94812
204, 0.994093, 0.947404
205, 0.993907, 0.946195
206, 0.993792, 0.94573
207, 0.993599, 0.944967
208, 0.993464, 0.944184
209, 0.993476, 0.943431
210, 0.993487, 0.94229
211, 0.993432, 0.94203
212, 0.993225, 0.940358
213, 0.993193, 0.940007
214, 0.993118, 0.938861
215, 0.992991, 0.937841
216, 0.992861, 0.935912
217, 0.993001, 0.938231
218, 0.993052, 0.940213
219, 0.993105, 0.939915
220, 0.993297, 0.941765
221, 0.993563, 0.943993
222, 0.993689, 0.94561
223, 0.993818, 0.946589
224, 0.993916, 0.946887
225, 0.993883, 0.946155
226, 0.99372, 0.945548
227, 0.993399, 0.943748
228, 0.993206, 0.942849
229, 0.992789, 0.941029
230, 0.992343, 0.939532
231, 0.992129, 0.937885
232, 0.991709, 0.936121
233, 0.991648, 0.932555
234, 0.991411, 0.931454
235, 0.99156, 0.932519
236, 0.992217, 0.934992
237, 0.992437, 0.934753
238, 0.992588, 0.934704
239, 0.992769, 0.937403
240, 0.993049, 0.941466
241, 0.993325, 0.944428
242, 0.993398, 0.944785
243, 0.993487, 0.944762
244, 0.993524, 0.944171
245, 0.993675, 0.945075
246, 0.993725, 0.944404
247, 0.993827, 0.943665
248, 0.993702, 0.93992
249, 0.993618, 0.936318
250, 0.993733, 0.934234
251, 0.993973, 0.936941
252, 0.994047, 0.938776
253, 0.994069, 0.940078
254, 0.99393, 0.941769
255, 0.993801, 0.941976
256, 0.993538, 0.943043
257, 0.993075, 0.943243
258, 0.992862, 0.943736
259, 0.992461, 0.943355
260, 0.992074, 0.943149
261, 0.991953, 0.942022
262, 0.992106, 0.943231
263, 0.992194, 0.944973
264, 0.992073, 0.946579
265, 0.99179, 0.94562
266, 0.991357, 0.945639
267, 0.990934, 0.945318
268, 0.990795, 0.943429
269, 0.990634, 0.942818
270, 0.990341, 0.942539
271, 0.990322, 0.944255
272, 0.990152, 0.944608
273, 0.990123, 0.942067
274, 0.990029, 0.937036
275, 0.989843, 0.931955
276, 0.989525, 0.931209
277, 0.989199, 0.930775
278, 0.988874, 0.929668
279, 0.988618, 0.930772
280, 0.988216, 0.931578
281, 0.987723, 0.928278
282, 0.987795, 0.928138
283, 0.988263, 0.930124
284, 0.988466, 0.930046
285, 0.988599, 0.927524
286, 0.988551, 0.925029
287, 0.988711, 0.924897
288, 0.989311, 0.927946
289, 0.989902, 0.929434
290, 0.990312, 0.935155
291, 0.990486, 0.938779
292, 0.990357, 0.933965
293, 0.990488, 0.932631
294, 0.9907, 0.931835
295, 0.990936, 0.933146
296, 0.991092, 0.9364
297, 0.991198, 0.938351
298, 0.991479, 0.941858
299, 0.991587, 0.939628
300, 0.991301, 0.937825
301, 0.990913, 0.9343
302, 0.990749, 0.930372
303, 0.990532, 0.930782
304, 0.989752, 0.923231
305, 0.989121, 0.915883
306, 0.988203, 0.910963
307, 0.987022, 0.906634
308, 0.986167, 0.901788
309, 0.985512, 0.900811
310, 0.985189, 0.899149
311, 0.985018, 0.897541
312, 0.984859, 0.896066
313, 0.984693, 0.895278
314, 0.984362, 0.890845
315, 0.983981, 0.888422
316, 0.983926, 0.886759
317, 0.983808, 0.884094
318, 0.983476, 0.88405
319, 0.982944, 0.880271
320, 0.982313, 0.874272
321, 0.981825, 0.870154
322, 0.981459, 0.866964
323, 0.98123, 0.864778
324, 0.981023, 0.863738
325, 0.981116, 0.865948
326, 0.981266, 0.866529
327, 0.98114, 0.865218
328, 0.981016, 0.863143
329, 0.980927, 0.860779
330, 0.98115, 0.861889
331, 0.981114, 0.862916
332, 0.98118, 0.861146
333, 0.981405, 0.858708
334, 0.981509, 0.855511
335, 0.981605, 0.852247
336, 0.981394, 0.848092
337, 0.980996, 0.843103
338, 0.980676, 0.840497
339, 0.980621, 0.840392
340, 0.980704, 0.840686
341, 0.980735, 0.842394
342, 0.980526, 0.842441
343, 0.980377, 0.843634
344, 0.980581, 0.846451
345, 0.980577, 0.847748
346, 0.980381, 0.846157
347, 0.980315, 0.845718
348, 0.980304, 0.846326
349, 0.980115, 0.845366
350, 0.980141, 0.844119
351, 0.980158, 0.844335
352, 0.98017, 0.84481
353, 0.980439, 0.847695
354, 0.980796, 0.849652
355, 0.980748, 0.847452
356, 0.980784, 0.847653
357, 0.980772, 0.846545
358, 0.980578, 0.84252
359, 0.980468, 0.840735
360, 0.980275, 0.837153
361, 0.98032, 0.836885
362, 0.981443, 0.842305
363, 0.983088, 0.851136
364, 0.985007, 0.862524
365, 0.986403, 0.872777
366, 0.987443, 0.881639
367, 0.988409, 0.879048
368, 0.988957, 0.883211
369, 0.989335, 0.886077
370, 0.989762, 0.891258
371, 0.990186, 0.898515
372, 0.990432, 0.898905
373, 0.990592, 0.901098
374, 0.990876, 0.90328
375, 0.991213, 0.905907
376, 0.991265, 0.907434
377, 0.991096, 0.908726
378, 0.991285, 0.909125
379, 0.990825, 0.907223
380, 0.990292, 0.905013
381, 0.990335, 0.906337
382, 0.99041, 0.906389
383, 0.99013, 0.905658
384, 0.989979, 0.905195
385, 0.990221, 0.906159
386, 0.990601, 0.90896
387, 0.990478, 0.908933
388, 0.990204, 0.904477
389, 0.989913, 0.898795
390, 0.989353, 0.892668
391, 0.989024, 0.892069
392, 0.988769, 0.895388
393, 0.98812, 0.892699
394, 0.987457, 0.892178
395, 0.987198, 0.892664
396, 0.987046, 0.89047
397, 0.986781, 0.886661
398, 0.986706, 0.885438
