index, AvgSSIM, MinSSIM
108, 0.999397, 0.948414
109, 0.999513, 0.947543
110, 0.999524, 0.945824
111, 0.999516, 0.943888
112, 0.999494, 0.942218
113, 0.999435, 0.941441
114, 0.999332, 0.94245
115, 0.999263, 0.943969
116, 0.999301, 0.94939
117, 0.999347, 0.952736
118, 0.999413, 0.955548
119, 0.999415, 0.955611
120, 0.999445, 0.954987
121, 0.99946, 0.955466
122, 0.999463, 0.957389
123, 0.999442, 0.95958
124, 0.999408, 0.96231
125, 0.999427, 0.965328
126, 0.999416, 0.968055
127, 0.999356, 0.968775
128, 0.999327, 0.967918
129, 0.999339, 0.966467
130, 0.999358, 0.963306
131, 0.999378, 0.966263
132, 0.999378, 0.966536
133, 0.999374, 0.968161
134, 0.999384, 0.9656
135, 0.99937, 0.962713
136, 0.999372, 0.960774
137, 0.999381, 0.960649
138, 0.999397, 0.962354
139, 0.999413, 0.964571
140, 0.999473, 0.966391
141, 0.99951, 0.964896
142, 0.999502, 0.96407
143, 0.999458, 0.963376
144, 0.999467, 0.963162
145, 0.999423, 0.962104
146, 0.999416, 0.963046
147, 0.999433, 0.963834
148, 0.999434, 0.964333
149, 0.999437, 0.964198
150, 0.999466, 0.963894
151, 0.999492, 0.962873
152, 0.999501, 0.959782
153, 0.999511, 0.961891
154, 0.999522, 0.96336
155, 0.999553, 0.965306
156, 0.999598, 0.966596
157, 0.999597, 0.969254
158, 0.999574, 0.971929
159, 0.999561, 0.976093
160, 0.999531, 0.97636
161, 0.999497, 0.97064
162, 0.999449, 0.969581
163, 0.999395, 0.966777
164, 0.999377, 0.966183
165, 0.999382, 0.965068
166, 0.999374, 0.963771
167, 0.999348, 0.96029
168, 0.999328, 0.961012
169, 0.999345, 0.963319
170, 0.999374, 0.967411
171, 0.999401, 0.968871
172, 0.999421, 0.970112
173, 0.999432, 0.969012
174, 0.999401, 0.96842
175, 0.999362, 0.967847
176, 0.999323, 0.966355
177, 0.999271, 0.96829
178, 0.999257, 0.970195
179, 0.999189, 0.975073
180, 0.999164, 0.975724
181, 0.999061, 0.9759
182, 0.998943, 0.976606
183, 0.99888, 0.977721
184, 0.998898, 0.978882
185, 0.998933, 0.979943
186, 0.998929, 0.980449
187, 0.998945, 0.980119
188, 0.998981, 0.979445
189, 0.999028, 0.979744
190, 0.999022, 0.979976
191, 0.999044, 0.980327
192, 0.999081, 0.978636
193, 0.999091, 0.97672
194, 0.999117, 0.977188
195, 0.999133, 0.976652
196, 0.99913, 0.976159
197, 0.999118, 0.974351
198, 0.999144, 0.974401
199, 0.999184, 0.970922
200, 0.999268, 0.973715
201, 0.999326, 0.977745
202, 0.999371, 0.978168
203, 0.999388, 0.978878
204, 0.999345, 0.979017
205, 0.999284, 0.977556
206, 0.999235, 0.975552
207, 0.99917, 0.972456
208, 0.999136, 0.970783
209, 0.999184, 0.971395
210, 0.99915, 0.972983
211, 0.999071, 0.974434
212, 0.99897, 0.974402
213, 0.998935, 0.97567
214, 0.998995, 0.978321
215, 0.999013, 0.978043
216, 0.999029, 0.97818
217, 0.9991, 0.978285
218, 0.999124, 0.976779
219, 0.99918, 0.976904
220, 0.999281, 0.979319
221, 0.999387, 0.982064
222, 0.999436, 0.983097
223, 0.999494, 0.98116
224, 0.999508, 0.980981
225, 0.99952, 0.980739
226, 0.999492, 0.979799
227, 0.999408, 0.9798
228, 0.999353, 0.979051
229, 0.999198, 0.978436
230, 0.999039, 0.979133
231, 0.99898, 0.979586
232, 0.998814, 0.979886
233, 0.998788, 0.979412
234, 0.998705, 0.979514
235, 0.998792, 0.979742
236, 0.99907, 0.980441
237, 0.999164, 0.980916
238, 0.999233, 0.981601
239, 0.999302, 0.982601
240, 0.999344, 0.98296
241, 0.999397, 0.983212
242, 0.99943, 0.983066
243, 0.999471, 0.982582
244, 0.99949, 0.982405
245, 0.999523, 0.982571
246, 0.999559, 0.982814
247, 0.999592, 0.981764
248, 0.9996, 0.980949
249, 0.999606, 0.980588
250, 0.999619, 0.979388
251, 0.999632, 0.979106
252, 0.999617, 0.978319
253, 0.999625, 0.979404
254, 0.999597, 0.979852
255, 0.999554, 0.978752
256, 0.999482, 0.977202
257, 0.999346, 0.975939
258, 0.999256, 0.974746
259, 0.999147, 0.975701
260, 0.999055, 0.977652
261, 0.999043, 0.977446
262, 0.999103, 0.976978
263, 0.999134, 0.976962
264, 0.999089, 0.978437
265, 0.998967, 0.977336
266, 0.998793, 0.977326
267, 0.998632, 0.978166
268, 0.998584, 0.978543
269, 0.998498, 0.977878
270, 0.998342, 0.976602
271, 0.998324, 0.97577
272, 0.998299, 0.975131
273, 0.998348, 0.975354
274, 0.998392, 0.974306
275, 0.998402, 0.976136
276, 0.99835, 0.976244
277, 0.998267, 0.976975
278, 0.998153, 0.977548
279, 0.998109, 0.977352
280, 0.998008, 0.978091
281, 0.99785, 0.978509
282, 0.997954, 0.978819
283, 0.998248, 0.980332
284, 0.99839, 0.982379
285, 0.998479, 0.982908
286, 0.998485, 0.983704
287, 0.998554, 0.981692
288, 0.998756, 0.979578
289, 0.998948, 0.982243
290, 0.999054, 0.983095
291, 0.999117, 0.983065
292, 0.999084, 0.982665
293, 0.999111, 0.980595
294, 0.999164, 0.981095
295, 0.999209, 0.979284
296, 0.999241, 0.977723
297, 0.999262, 0.976589
298, 0.999314, 0.977014
299, 0.999368, 0.977193
300, 0.999359, 0.978991
301, 0.999335, 0.982937
302, 0.999338, 0.985934
303, 0.999297, 0.987177
304, 0.999133, 0.986869
305, 0.999021, 0.985123
306, 0.998814, 0.981824
307, 0.998489, 0.97726
308, 0.998236, 0.972644
309, 0.998041, 0.967009
310, 0.99794, 0.96171
311, 0.997869, 0.961349
312, 0.997856, 0.962942
313, 0.997828, 0.965787
314, 0.997723, 0.966734
315, 0.997604, 0.960985
316, 0.997595, 0.957326
317, 0.997589, 0.955648
318, 0.997538, 0.958021
319, 0.997402, 0.965171
320, 0.997261, 0.970443
321, 0.997185, 0.967417
322, 0.997187, 0.968869
323, 0.997242, 0.967664
324, 0.997305, 0.967966
325, 0.99747, 0.969517
326, 0.997659, 0.971227
327, 0.997735, 0.972295
328, 0.997798, 0.971782
329, 0.997843, 0.970402
330, 0.99794, 0.972802
331, 0.997952, 0.973005
332, 0.998027, 0.973009
333, 0.998136, 0.972454
334, 0.998202, 0.970969
335, 0.998266, 0.969625
336, 0.998279, 0.968515
337, 0.998255, 0.967796
338, 0.99824, 0.969447
339, 0.998303, 0.971029
340, 0.998389, 0.973295
341, 0.998447, 0.975034
342, 0.998434, 0.97507
343, 0.998446, 0.975415
344, 0.998564, 0.977984
345, 0.998601, 0.977152
346, 0.998585, 0.977207
347, 0.998611, 0.977022
348, 0.998646, 0.975844
349, 0.998625, 0.974727
350, 0.998682, 0.974092
351, 0.998728, 0.974499
352, 0.998756, 0.973198
353, 0.99885, 0.972114
354, 0.998962, 0.970647
355, 0.998981, 0.970157
356, 0.999015, 0.969317
357, 0.999038, 0.971383
358, 0.999025, 0.971852
359, 0.999035, 0.971994
360, 0.999052, 0.972244
361, 0.999101, 0.975605
362, 0.999368, 0.979127
363, 0.999544, 0.980642
364, 0.999649, 0.980497
365, 0.999613, 0.981854
366, 0.999491, 0.982235
367, 0.999291, 0.982756
368, 0.999188, 0.981887
369, 0.999133, 0.981621
370, 0.999056, 0.981151
371, 0.999023, 0.980501
372, 0.999035, 0.98198
373, 0.99906, 0.98214
374, 0.999035, 0.982389
375, 0.998989, 0.982161
376, 0.999035, 0.982195
377, 0.999123, 0.981308
378, 0.999073, 0.9814
379, 0.999187, 0.981231
380, 0.999309, 0.980422
381, 0.99931, 0.98154
382, 0.999306, 0.98301
383, 0.999388, 0.983915
384, 0.999438, 0.984624
385, 0.999423, 0.980026
386, 0.999375, 0.974145
387, 0.999392, 0.967946
388, 0.999415, 0.96566
389, 0.999436, 0.970671
390, 0.999479, 0.981312
391, 0.999521, 0.985962
392, 0.999538, 0.988042
393, 0.999484, 0.988613
394, 0.999358, 0.988258
395, 0.999281, 0.986301
396, 0.999258, 0.983444
397, 0.999223, 0.982258
398, 0.999252, 0.979694
