index, AvgSSIM, MinSSIM
227, 0.999104, 0.980413
228, 0.999011, 0.979675
229, 0.99878, 0.97892
230, 0.998545, 0.979339
231, 0.99845, 0.980294
232, 0.998218, 0.980435
233, 0.998172, 0.980136
234, 0.998039, 0.980491
235, 0.998139, 0.980437
236, 0.998521, 0.981304
237, 0.998653, 0.982011
238, 0.998752, 0.98258
239, 0.998858, 0.983282
240, 0.998937, 0.983608
241, 0.99903, 0.984095
242, 0.999075, 0.984152
243, 0.999132, 0.983707
244, 0.999162, 0.983524
245, 0.999213, 0.983285
246, 0.999266, 0.983435
247, 0.999328, 0.982701
248, 0.99934, 0.981737
249, 0.999355, 0.981615
250, 0.999392, 0.980595
251, 0.999434, 0.980335
252, 0.999418, 0.980049
253, 0.999422, 0.980748
254, 0.999374, 0.9812
255, 0.999316, 0.980218
256, 0.999235, 0.978673
257, 0.999054, 0.976922
258, 0.998952, 0.975506
259, 0.99879, 0.976382
260, 0.998636, 0.978167
261, 0.998591, 0.977459
262, 0.99865, 0.977
263, 0.998672, 0.977153
264, 0.998597, 0.978314
265, 0.99843, 0.977217
266, 0.998196, 0.977209
267, 0.997987, 0.978717
268, 0.997924, 0.978559
269, 0.997811, 0.977909
270, 0.997595, 0.976617
271, 0.997543, 0.975949
272, 0.997463, 0.974895
273, 0.997488, 0.975035
274, 0.997503, 0.97369
275, 0.997484, 0.975344
276, 0.997394, 0.975402
277, 0.997263, 0.975853
278, 0.997098, 0.976319
279, 0.997024, 0.975959
280, 0.996881, 0.976389
281, 0.996652, 0.975341
282, 0.99675, 0.976269
283, 0.997097, 0.978215
284, 0.997271, 0.979147
285, 0.997388, 0.980594
286, 0.997395, 0.980166
287, 0.997493, 0.98021
288, 0.997791, 0.979523
289, 0.998086, 0.981153
290, 0.998269, 0.981612
291, 0.998376, 0.981397
292, 0.998361, 0.981328
293, 0.998439, 0.97953
294, 0.998545, 0.980178
295, 0.998631, 0.978622
296, 0.998689, 0.977422
297, 0.998723, 0.976316
298, 0.998814, 0.976436
299, 0.998886, 0.976528
300, 0.998847, 0.978252
301, 0.998776, 0.982346
302, 0.998782, 0.984597
303, 0.998743, 0.983439
304, 0.998488, 0.979386
305, 0.998289, 0.976681
306, 0.997956, 0.973835
307, 0.99747, 0.970117
308, 0.997115, 0.967271
309, 0.996845, 0.966414
310, 0.996705, 0.966013
311, 0.996612, 0.965557
312, 0.996581, 0.964188
313, 0.996534, 0.963603
314, 0.996393, 0.960635
315, 0.996226, 0.958953
316, 0.996213, 0.956869
317, 0.99619, 0.956558
318, 0.99608, 0.957644
319, 0.995835, 0.95653
320, 0.995566, 0.954957
321, 0.995379, 0.951512
322, 0.995304, 0.952011
323, 0.995289, 0.949718
324, 0.995292, 0.949602
325, 0.995459, 0.951887
326, 0.995668, 0.954654
327, 0.99574, 0.954778
328, 0.995802, 0.95411
329, 0.995849, 0.952692
330, 0.995987, 0.954213
331, 0.996, 0.953977
332, 0.996091, 0.953051
333, 0.996251, 0.952496
334, 0.996347, 0.951146
335, 0.996452, 0.949149
336, 0.996444, 0.947043
337, 0.99638, 0.945952
338, 0.996345, 0.947096
339, 0.996428, 0.949694
340, 0.996561, 0.95256
341, 0.996646, 0.955079
342, 0.996629, 0.956354
343, 0.996648, 0.957622
344, 0.996825, 0.960554
