index, AvgSSIM, MinSSIM
218, 0.997863, 0.975788
219, 0.997905, 0.97546
220, 0.998068, 0.976892
221, 0.998276, 0.979628
222, 0.998402, 0.981376
223, 0.998505, 0.980903
224, 0.998568, 0.980937
225, 0.998593, 0.981103
226, 0.998516, 0.980515
227, 0.998316, 0.980618
228, 0.998168, 0.979776
229, 0.997834, 0.976646
230, 0.997503, 0.974921
231, 0.997344, 0.973613
232, 0.997016, 0.969697
233, 0.99694, 0.968005
234, 0.996749, 0.968026
235, 0.996857, 0.970948
236, 0.997348, 0.974677
237, 0.99751, 0.973096
238, 0.997636, 0.970747
239, 0.99778, 0.973663
240, 0.997911, 0.976217
241, 0.998061, 0.97837
242, 0.998124, 0.980223
243, 0.998197, 0.981618
244, 0.998232, 0.981237
245, 0.998319, 0.983816
246, 0.998388, 0.983759
247, 0.998486, 0.983508
248, 0.998482, 0.982906
249, 0.998495, 0.98225
250, 0.998574, 0.981888
251, 0.998679, 0.98215
252, 0.998664, 0.981954
253, 0.998657, 0.980935
254, 0.998569, 0.980041
255, 0.998479, 0.981385
256, 0.99835, 0.981226
257, 0.998076, 0.979467
258, 0.997949, 0.978004
259, 0.997699, 0.978673
260, 0.997443, 0.979852
261, 0.997353, 0.979203
262, 0.997413, 0.977922
263, 0.99743, 0.977115
264, 0.997311, 0.976515
265, 0.997071, 0.976618
266, 0.996739, 0.975684
267, 0.99644, 0.973421
268, 0.99635, 0.971797
269, 0.996204, 0.971359
270, 0.995918, 0.96935
271, 0.995847, 0.968029
272, 0.995713, 0.968222
273, 0.995708, 0.968767
274, 0.995679, 0.967938
275, 0.995606, 0.967784
276, 0.995442, 0.968076
277, 0.99523, 0.96831
278, 0.994986, 0.967474
279, 0.994854, 0.966078
280, 0.994628, 0.963616
281, 0.994286, 0.959305
282, 0.994369, 0.960666
283, 0.994777, 0.964689
284, 0.994963, 0.965323
285, 0.995083, 0.965496
286, 0.995068, 0.964201
287, 0.995182, 0.963923
288, 0.995596, 0.96677
289, 0.996013, 0.968623
290, 0.996284, 0.968343
291, 0.996442, 0.968656
292, 0.996424, 0.965662
293, 0.99656, 0.96462
294, 0.996731, 0.965891
295, 0.996877, 0.968639
296, 0.99697, 0.969567
297, 0.997026, 0.969897
298, 0.997184, 0.970718
299, 0.99728, 0.970738
300, 0.997173, 0.970087
301, 0.997017, 0.968972
302, 0.997006, 0.96777
303, 0.996941, 0.965598
304, 0.996513, 0.959911
305, 0.996158, 0.955629
306, 0.995614, 0.951753
307, 0.994874, 0.94639
308, 0.994345, 0.942473
309, 0.993943, 0.941098
310, 0.993736, 0.940085
311, 0.993598, 0.939264
312, 0.993528, 0.937344
313, 0.993442, 0.936635
314, 0.993232, 0.932685
315, 0.992985, 0.930094
316, 0.992962, 0.928832
317, 0.992918, 0.928393
318, 0.99273, 0.928775
319, 0.992338, 0.926811
320, 0.991903, 0.923566
321, 0.991559, 0.919119
322, 0.991356, 0.917977
323, 0.99123, 0.915192
324, 0.991117, 0.913113
325, 0.991233, 0.917027
326, 0.991415, 0.919296
327, 0.991406, 0.918636
328, 0.991391, 0.917069
329, 0.991373, 0.914927
330, 0.991519, 0.916221
331, 0.991485, 0.914615
332, 0.991533, 0.911968
333, 0.991709, 0.910697
334, 0.99179, 0.909267
335, 0.991881, 0.906106
336, 0.991789, 0.902467
337, 0.991614, 0.899248
338, 0.991498, 0.899208
339, 0.991561, 0.900002
340, 0.991728, 0.902346
341, 0.991831, 0.90679
342, 0.991778, 0.908019
343, 0.991779, 0.911036
344, 0.992024, 0.91402
345, 0.992115, 0.916202
346, 0.992059, 0.915067
347, 0.992101, 0.916541
348, 0.992171, 0.917872
349, 0.992117, 0.916295
350, 0.992219, 0.917022
351, 0.992305, 0.919078
352, 0.992377, 0.921804
353, 0.992614, 0.924002
354, 0.99292, 0.929058
355, 0.992969, 0.929119
356, 0.993075, 0.932288
357, 0.993159, 0.932138
358, 0.993126, 0.930201
359, 0.993148, 0.929383
360, 0.993164, 0.928186
361, 0.993354, 0.92785
362, 0.994286, 0.93048
363, 0.995408, 0.936379
364, 0.996569, 0.946382
365, 0.99735, 0.954399
366, 0.997858, 0.958275
367, 0.998271, 0.959262
368, 0.9985, 0.963772
369, 0.998635, 0.962745
370, 0.998789, 0.971263
371, 0.998924, 0.977424
372, 0.999006, 0.976118
373, 0.999064, 0.975807
374, 0.999143, 0.975058
375, 0.99923, 0.973342
376, 0.999255, 0.972369
377, 0.999222, 0.972463
378, 0.999259, 0.972753
379, 0.99912, 0.972351
380, 0.998962, 0.971645
381, 0.998968, 0.971361
382, 0.998992, 0.973902
383, 0.998905, 0.974727
384, 0.998866, 0.974663
385, 0.998944, 0.975994
386, 0.99903, 0.972433
387, 0.99897, 0.966375
388, 0.99888, 0.964043
389, 0.998783, 0.969038
390, 0.998566, 0.974185
391, 0.998414, 0.97373
392, 0.998224, 0.974832
393, 0.997797, 0.973059
394, 0.997352, 0.972061
395, 0.997174, 0.97501
396, 0.99717, 0.973025
397, 0.997112, 0.97072
398, 0.997198, 0.970409
